portfolio_name,portfolio_index,construction_rule,asset_tilt,source,raw_first_date,raw_last_date,common_return_count,origin_count,rebalance,equity_weight,fixed_income_weight,alternatives_weight,equity_ticker_1,equity_ticker_1_weight,equity_ticker_2,equity_ticker_2_weight,fixed_income_ticker_1,fixed_income_ticker_1_weight,fixed_income_ticker_2,fixed_income_ticker_2_weight,alternatives_ticker_1,alternatives_ticker_1_weight,alternatives_ticker_2,alternatives_ticker_2_weight,all_tickers,all_security_weights
equal_class_history_038,38,equal_asset_class_history_panel,equal_class_history,deterministic_equal_class_history,1979-12-31,2026-05-13,11687,33,quarterly,0.33333333333333337,0.33333333333333337,0.33333333333333337,VOTSIM,0.16666666666666666,VVSIM,0.16666666666666666,IEFSIM,0.16666666666666666,ZROZSIM,0.16666666666666666,GLDSIM,0.16666666666666666,GSGSIM,0.16666666666666666,"VOTSIM,VVSIM,IEFSIM,ZROZSIM,GLDSIM,GSGSIM","0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667"
equal_class_history_039,39,equal_asset_class_history_panel,equal_class_history,deterministic_equal_class_history,1979-12-31,2026-05-13,11687,33,none,0.33333333333333337,0.33333333333333337,0.33333333333333337,URTHSIM,0.16666666666666666,XLKSIM,0.16666666666666666,IEISIM,0.16666666666666666,SHYSIM,0.16666666666666666,GLDSIM,0.16666666666666666,GSGSIM,0.16666666666666666,"URTHSIM,XLKSIM,IEISIM,SHYSIM,GLDSIM,GSGSIM","0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667"
equal_class_history_040,40,equal_asset_class_history_panel,equal_class_history,deterministic_equal_class_history,1979-01-03,2026-05-13,11687,33,none,0.33333333333333337,0.33333333333333337,0.33333333333333337,IWMSIM,0.16666666666666666,XLCSIM,0.16666666666666666,TLTSIM,0.16666666666666666,ZROZSIM,0.16666666666666666,REITSIM,0.16666666666666666,SLVSIM,0.16666666666666666,"IWMSIM,XLCSIM,TLTSIM,ZROZSIM,REITSIM,SLVSIM","0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667"
equal_class_history_041,41,equal_asset_class_history_panel,equal_class_history,deterministic_equal_class_history,1979-12-31,2026-05-13,11687,33,quarterly,0.33333333333333337,0.33333333333333337,0.33333333333333337,VBKSIM,0.16666666666666666,VEASIM,0.16666666666666666,IEFSIM,0.16666666666666666,IEISIM,0.16666666666666666,GSGSIM,0.16666666666666666,SLVSIM,0.16666666666666666,"VBKSIM,VEASIM,IEFSIM,IEISIM,GSGSIM,SLVSIM","0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667"
equal_class_history_042,42,equal_asset_class_history_panel,equal_class_history,deterministic_equal_class_history,1968-04-03,2026-05-13,11687,33,none,0.33333333333333337,0.33333333333333337,0.33333333333333337,VBRSIM,0.16666666666666666,XLISIM,0.16666666666666666,TLTSIM,0.16666666666666666,ZROZSIM,0.16666666666666666,GLDSIM,0.16666666666666666,REITSIM,0.16666666666666666,"VBRSIM,XLISIM,TLTSIM,ZROZSIM,GLDSIM,REITSIM","0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667"
equal_class_history_043,43,equal_asset_class_history_panel,equal_class_history,deterministic_equal_class_history,1968-04-03,2026-05-13,11687,33,none,0.33333333333333337,0.33333333333333337,0.33333333333333337,SPYSIM,0.16666666666666666,VTISIM,0.16666666666666666,IEFSIM,0.16666666666666666,SHYSIM,0.16666666666666666,GLDSIM,0.16666666666666666,REITSIM,0.16666666666666666,"SPYSIM,VTISIM,IEFSIM,SHYSIM,GLDSIM,REITSIM","0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667"
equal_class_history_044,44,equal_asset_class_history_panel,equal_class_history,deterministic_equal_class_history,1979-12-31,2026-05-13,11687,33,annually,0.33333333333333337,0.33333333333333337,0.33333333333333337,VOSIM,0.16666666666666666,VUGSIM,0.16666666666666666,SHYSIM,0.16666666666666666,ZROZSIM,0.16666666666666666,GSGSIM,0.16666666666666666,SLVSIM,0.16666666666666666,"VOSIM,VUGSIM,SHYSIM,ZROZSIM,GSGSIM,SLVSIM","0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667"
equal_class_history_045,45,equal_asset_class_history_panel,equal_class_history,deterministic_equal_class_history,1979-12-31,2026-05-13,11687,33,none,0.33333333333333337,0.33333333333333337,0.33333333333333337,VBKSIM,0.16666666666666666,XLVSIM,0.16666666666666666,IEISIM,0.16666666666666666,TLTSIM,0.16666666666666666,GSGSIM,0.16666666666666666,SLVSIM,0.16666666666666666,"VBKSIM,XLVSIM,IEISIM,TLTSIM,GSGSIM,SLVSIM","0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667"
equal_class_history_046,46,equal_asset_class_history_panel,equal_class_history,deterministic_equal_class_history,1968-04-03,2026-05-13,11687,33,annually,0.33333333333333337,0.33333333333333337,0.33333333333333337,XLCSIM,0.16666666666666666,XLESIM,0.16666666666666666,IEISIM,0.16666666666666666,ZROZSIM,0.16666666666666666,GLDSIM,0.16666666666666666,REITSIM,0.16666666666666666,"XLCSIM,XLESIM,IEISIM,ZROZSIM,GLDSIM,REITSIM","0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667"
equal_class_history_047,47,equal_asset_class_history_panel,equal_class_history,deterministic_equal_class_history,1979-12-31,2026-05-13,11687,33,none,0.33333333333333337,0.33333333333333337,0.33333333333333337,VBRSIM,0.16666666666666666,VVSIM,0.16666666666666666,IEFSIM,0.16666666666666666,SHYSIM,0.16666666666666666,GSGSIM,0.16666666666666666,REITSIM,0.16666666666666666,"VBRSIM,VVSIM,IEFSIM,SHYSIM,GSGSIM,REITSIM","0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667"
equal_class_history_048,48,equal_asset_class_history_panel,equal_class_history,deterministic_equal_class_history,1968-04-03,2026-05-13,11687,33,monthly,0.33333333333333337,0.33333333333333337,0.33333333333333337,SPYSIM,0.16666666666666666,XLYSIM,0.16666666666666666,SHYSIM,0.16666666666666666,TLTSIM,0.16666666666666666,GLDSIM,0.16666666666666666,SLVSIM,0.16666666666666666,"SPYSIM,XLYSIM,SHYSIM,TLTSIM,GLDSIM,SLVSIM","0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667"
equal_class_history_049,49,equal_asset_class_history_panel,equal_class_history,deterministic_equal_class_history,1970-01-05,2026-05-13,11687,33,none,0.33333333333333337,0.33333333333333337,0.33333333333333337,VEASIM,0.16666666666666666,VOESIM,0.16666666666666666,IEISIM,0.16666666666666666,ZROZSIM,0.16666666666666666,GLDSIM,0.16666666666666666,SLVSIM,0.16666666666666666,"VEASIM,VOESIM,IEISIM,ZROZSIM,GLDSIM,SLVSIM","0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667"
equal_class_history_050,50,equal_asset_class_history_panel,equal_class_history,deterministic_equal_class_history,1979-12-31,2026-05-13,11687,33,none,0.33333333333333337,0.33333333333333337,0.33333333333333337,IWMSIM,0.16666666666666666,URTHSIM,0.16666666666666666,IEFSIM,0.16666666666666666,TLTSIM,0.16666666666666666,GSGSIM,0.16666666666666666,REITSIM,0.16666666666666666,"IWMSIM,URTHSIM,IEFSIM,TLTSIM,GSGSIM,REITSIM","0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667"
equal_class_history_051,51,equal_asset_class_history_panel,equal_class_history,deterministic_equal_class_history,1979-12-31,2026-05-13,11687,33,annually,0.33333333333333337,0.33333333333333337,0.33333333333333337,VOOSIM,0.16666666666666666,VTISIM,0.16666666666666666,IEFSIM,0.16666666666666666,IEISIM,0.16666666666666666,GSGSIM,0.16666666666666666,SLVSIM,0.16666666666666666,"VOOSIM,VTISIM,IEFSIM,IEISIM,GSGSIM,SLVSIM","0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667"
equal_class_history_052,52,equal_asset_class_history_panel,equal_class_history,deterministic_equal_class_history,1970-01-05,2026-05-13,11687,33,none,0.33333333333333337,0.33333333333333337,0.33333333333333337,EFASIM,0.16666666666666666,XLUSIM,0.16666666666666666,SHYSIM,0.16666666666666666,TLTSIM,0.16666666666666666,GLDSIM,0.16666666666666666,REITSIM,0.16666666666666666,"EFASIM,XLUSIM,SHYSIM,TLTSIM,GLDSIM,REITSIM","0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667"
equal_class_history_053,53,equal_asset_class_history_panel,equal_class_history,deterministic_equal_class_history,1968-04-03,2026-05-13,11687,33,monthly,0.33333333333333337,0.33333333333333337,0.33333333333333337,VUGSIM,0.16666666666666666,XLFSIM,0.16666666666666666,SHYSIM,0.16666666666666666,ZROZSIM,0.16666666666666666,GLDSIM,0.16666666666666666,SLVSIM,0.16666666666666666,"VUGSIM,XLFSIM,SHYSIM,ZROZSIM,GLDSIM,SLVSIM","0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667"
equal_class_history_054,54,equal_asset_class_history_panel,equal_class_history,deterministic_equal_class_history,1979-12-31,2026-05-13,11687,33,monthly,0.33333333333333337,0.33333333333333337,0.33333333333333337,VBSIM,0.16666666666666666,XLPSIM,0.16666666666666666,TLTSIM,0.16666666666666666,ZROZSIM,0.16666666666666666,GSGSIM,0.16666666666666666,REITSIM,0.16666666666666666,"VBSIM,XLPSIM,TLTSIM,ZROZSIM,GSGSIM,REITSIM","0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667"
equal_class_history_055,55,equal_asset_class_history_panel,equal_class_history,deterministic_equal_class_history,1970-01-05,2026-05-13,11687,33,none,0.33333333333333337,0.33333333333333337,0.33333333333333337,VTSIM,0.16666666666666666,XLKSIM,0.16666666666666666,IEFSIM,0.16666666666666666,IEISIM,0.16666666666666666,GLDSIM,0.16666666666666666,REITSIM,0.16666666666666666,"VTSIM,XLKSIM,IEFSIM,IEISIM,GLDSIM,REITSIM","0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667"
equal_class_history_056,56,equal_asset_class_history_panel,equal_class_history,deterministic_equal_class_history,1979-12-31,2026-05-13,11687,33,quarterly,0.33333333333333337,0.33333333333333337,0.33333333333333337,IWCSIM,0.16666666666666666,VTVSIM,0.16666666666666666,IEISIM,0.16666666666666666,ZROZSIM,0.16666666666666666,GSGSIM,0.16666666666666666,SLVSIM,0.16666666666666666,"IWCSIM,VTVSIM,IEISIM,ZROZSIM,GSGSIM,SLVSIM","0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667"
equal_class_history_057,57,equal_asset_class_history_panel,equal_class_history,deterministic_equal_class_history,1979-12-31,2026-05-13,11687,33,quarterly,0.33333333333333337,0.33333333333333337,0.33333333333333337,XLBSIM,0.16666666666666666,XLISIM,0.16666666666666666,IEFSIM,0.16666666666666666,SHYSIM,0.16666666666666666,GSGSIM,0.16666666666666666,REITSIM,0.16666666666666666,"XLBSIM,XLISIM,IEFSIM,SHYSIM,GSGSIM,REITSIM","0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667"
equal_class_history_058,58,equal_asset_class_history_panel,equal_class_history,deterministic_equal_class_history,1970-01-05,2026-05-13,11687,33,monthly,0.33333333333333337,0.33333333333333337,0.33333333333333337,VOTSIM,0.16666666666666666,VXUSSIM,0.16666666666666666,IEISIM,0.16666666666666666,TLTSIM,0.16666666666666666,GLDSIM,0.16666666666666666,SLVSIM,0.16666666666666666,"VOTSIM,VXUSSIM,IEISIM,TLTSIM,GLDSIM,SLVSIM","0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667"
equal_class_history_059,59,equal_asset_class_history_panel,equal_class_history,deterministic_equal_class_history,1968-04-03,2026-05-13,11687,33,annually,0.33333333333333337,0.33333333333333337,0.33333333333333337,VBKSIM,0.16666666666666666,XLYSIM,0.16666666666666666,SHYSIM,0.16666666666666666,TLTSIM,0.16666666666666666,GLDSIM,0.16666666666666666,REITSIM,0.16666666666666666,"VBKSIM,XLYSIM,SHYSIM,TLTSIM,GLDSIM,REITSIM","0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667"
